0.,0.4412154549194998,0.7197569434099613,0.4934584284292079,0.9136649912230704,0.8769389787690314,0.9043861617845066,0.8810600859195826,0.6907808237172346,0.5386506571990026
0.,0.7780315898215464,0.8827469984205859,0.8787261511068611,0.900250628428165,0.8630506155711063,0.8768088383615736,0.8251763685679288,0.6775776663920461,0.5130835760367369
0.,0.22652524718310324,0.9311047696850115,0.8755096952701966,0.8460577768102882,0.9375632643119951,0.84035523978579,0.7423184980053196,0.5880293962197228,0.5079547445676221
0.,0.6653646264616754,0.930305550160941,0.9165762712626835,0.8829366339785877,0.9984326403240343,0.8875983089345355,0.7991713398875945,0.6741518356948114,0.42103404438856434
0.,0.7157832245832811,0.9842023813254462,0.5551154401682867,0.9780946253738299,0.9423547755163311,0.8139260228015998,0.6868724523254088,0.6542284258260787,0.39516766485796123
0.,0.6752578270675345,0.9424534222808354,0.7656601128100983,0.9401627929671617,0.9151910000118912,0.8711144874234397,0.8721271596134065,0.6561602714611047,0.4816212410796707
0.,0.4669454005568041,0.9266998068626536,0.9242067004833672,0.732680564159887,0.9747206353767497,0.8650711969727616,0.7818098504553779,0.5712308023638079,0.5305808019625353
0.,0.5069219721181418,0.8021886046855287,0.6262706833821801,0.735875771796048,0.9067045989730962,0.8923522501668921,0.8454430352106387,0.7441480724355803,0.4299808278831656
0.,0.7707979743980975,0.5877762507660529,0.6679601323713996,0.9539215727095033,0.906783494413419,0.8090170434058876,0.6894599651856457,0.5734982561041257,0.5422353416256875
0.,0.5434717388181776,0.8405306928291406,0.9325892786497147,0.8922783781206811,0.9335677174347987,0.8124842238652565,0.8719300919311297,0.6500930365193296,0.5316654717563728
0.,0.38283541193204546,0.5915227213949273,0.7238140331992002,0.9046536272523855,0.9790105778542029,0.8674676736203001,0.7114261415347046,0.629678238297689,0.484849435942567
0.,0.5916502529133829,0.49817507783662685,0.9280463346705508,0.9338243850215062,0.9618398997708022,0.9338860818408415,0.8033919223442062,0.6581111612968201,0.4589919373612401
0.,0.7050019774029259,0.702548654860181,0.9439553449923231,0.9490031393014763,0.9309912106612173,0.8570391030844052,0.8311381839038923,0.7090104102930538,0.524315423285249
0.,0.,0.8368821887534273,0.6067653409809439,0.9255289230961447,0.912938397081469,0.8516223487507807,0.84436199039812,0.6629727570740256,0.424430218798302
0.,0.6911856230231225,0.6011423654086183,0.8894444369043325,0.8987835609519031,0.9065097047516868,0.9278857619898805,0.7977699973412916,0.5631017569078404,0.504494869493978
0.,0.47457971890116407,0.7327654841582407,0.562006445809813,0.9003574944303221,0.8981776626050517,0.8410747547894499,0.8320040093833007,0.7706134031224878,0.562017926265584
0.,0.671918924485899,0.9082456369590983,0.9460433510515195,0.9018576026907048,0.9182975587548047,0.8960664487720399,0.8639281386288044,0.5912834192820777,0.5004780814575917
0.,0.0778413092118536,0.7993793531461916,0.8465025657770983,0.9070810393721086,1.,0.8817131211515592,0.7808640004933561,0.7305368856348393,0.43452863364525685
0.,0.6542611294034025,0.48203634840306187,0.6342233053821692,0.8550719487844559,0.9168769695717962,0.8290413454394313,0.8078562852752526,0.5931322932327622,0.4969964027945801
0.,0.656331698674606,0.36701228796475743,0.7043211141622046,0.8942160998194026,0.708062940041967,0.9521998710886238,0.8057905855430129,0.6545292763526712,0.470905992838084
